date,store_id,product_category,units_sold,revenue,promotion_active
2025-10-14,STR_014,Toys,130,3547.03,1
2025-04-05,STR_018,Toys,95,2362.41,0
2025-01-02,STR_009,Clothing,29,1340.25,0
2025-04-01,STR_017,Toys,44,1138.26,0
2025-12-29,STR_008,Toys,48,1249.06,0
2025-06-09,STR_003,Toys,77,1775.58,0
2025-05-09,STR_002,Toys,78,1921.45,0
2025-03-20,STR_011,Home,13,1094.02,0
2025-07-09,STR_015,Home,136,11166.65,1
2025-08-31,STR_007,Home,73,5783.92,0
2025-04-20,STR_015,Food,37,324.13,0
2025-11-17,STR_013,Food,69,534.75,0
2025-01-31,STR_015,Food,88,776.08,0
2025-07-23,STR_016,Food,20,180.21,0
2025-03-31,STR_018,Home,46,4004.84,0
2025-08-26,STR_008,Food,74,668.43,0
2025-06-20,STR_017,Electronics,13,1981.76,0
2025-01-05,STR_002,Food,15,118.66,0
2025-02-02,STR_007,Toys,33,807.77,0
2025-06-01,STR_004,Electronics,74,10569.82,0
2025-10-15,STR_001,Toys,59,1605.62,0
2025-08-29,STR_002,Toys,61,1585.73,0
2025-03-27,STR_007,Electronics,13,1837.77,0
2025-10-09,STR_007,Electronics,72,11666.94,0
2025-08-17,STR_015,Food,24,184.15,0
2025-10-05,STR_005,Toys,99,2684.1,0
2025-07-21,STR_003,Electronics,25,3913.49,0
2025-12-15,STR_002,Toys,58,1357.17,0
2025-11-16,STR_016,Electronics,19,3042.74,0
2025-04-03,STR_013,Clothing,63,2592.09,0
2025-01-14,STR_009,Home,35,2822.4,0
2025-06-09,STR_004,Clothing,56,2394.82,0
2025-01-18,STR_016,Home,44,3442.63,0
2025-06-11,STR_011,Food,23,184.83,0
2025-02-02,STR_008,Electronics,10,1425.13,0
2025-03-16,STR_011,Home,78,6742.33,0
2025-10-26,STR_010,Clothing,50,2321.75,1
2025-08-19,STR_010,Home,70,5762.53,0
2025-02-19,STR_018,Home,76,5581.02,1
2025-09-13,STR_003,Home,65,5204.72,0
2025-05-25,STR_003,Clothing,81,3763.67,0
2025-04-10,STR_003,Home,112,8647.84,1
2025-03-26,STR_005,Toys,67,1824.37,0
2025-03-12,STR_002,Food,46,364.56,0
2025-08-24,STR_010,Toys,43,1168.89,0
2025-12-24,STR_013,Electronics,28,4398.39,1
2025-03-26,STR_014,Electronics,66,9116.26,0
2025-07-26,STR_010,Home,52,4034.68,0
2025-09-09,STR_005,Clothing,87,4158.49,0
2025-05-10,STR_013,Food,93,846.75,0
2025-06-02,STR_005,Electronics,67,10658.63,0
2025-02-11,STR_005,Food,52,434.44,1
2025-09-27,STR_020,Toys,45,1137.62,0
2025-06-12,STR_015,Toys,77,1970.75,0
2025-06-21,STR_009,Food,58,498.14,0
2025-10-21,STR_010,Electronics,62,9681.3,0
2025-05-30,STR_008,Food,94,804.77,1
2025-06-23,STR_017,Food,35,326.91,0
2025-07-14,STR_004,Toys,85,2187.71,0
2025-04-18,STR_002,Electronics,30,4910.99,0
2025-07-22,STR_012,Toys,69,1646.65,0
2025-09-12,STR_002,Electronics,76,12440.47,0
2025-06-04,STR_005,Clothing,13,599.07,0
2025-05-01,STR_010,Toys,42,1116.14,0
2025-06-05,STR_014,Home,192,16103.62,1
2025-02-14,STR_005,Electronics,11,1613.92,0
2025-02-06,STR_002,Toys,50,1297.27,0
2025-04-29,STR_010,Toys,41,938.55,0
2025-10-11,STR_020,Clothing,49,2083.17,0
2025-01-29,STR_003,Electronics,49,6702.64,0
2025-06-26,STR_009,Electronics,68,10466.87,0
2025-12-26,STR_015,Home,97,7670.78,0
2025-01-17,STR_016,Food,13,111.61,0
2025-06-25,STR_008,Toys,188,4471.38,1
2025-04-27,STR_010,Home,77,6566.01,0
2025-03-04,STR_020,Clothing,80,3661.2,0
2025-12-07,STR_016,Toys,36,814.65,0
2025-06-10,STR_001,Toys,85,2026.64,0
2025-01-07,STR_008,Home,71,5741.81,0
2025-09-09,STR_007,Toys,22,581.44,0
2025-03-20,STR_015,Food,48,393.01,0
2025-11-10,STR_010,Toys,86,2364.1,0
2025-03-05,STR_013,Home,148,11021.36,1
2025-04-15,STR_015,Toys,37,856.24,0
2025-05-07,STR_011,Home,31,2618.11,0
2025-08-07,STR_018,Toys,39,940.37,0
2025-06-03,STR_020,Electronics,40,5926.66,0
2025-04-04,STR_011,Food,30,253.1,0
2025-11-21,STR_012,Clothing,40,1858.62,0
2025-08-26,STR_005,Toys,100,2723.85,1
2025-09-20,STR_001,Electronics,14,1982.96,0
2025-07-19,STR_006,Food,21,189.57,0
2025-05-06,STR_015,Food,47,419.72,0
2025-11-22,STR_013,Home,20,1728.05,0
2025-03-14,STR_004,Clothing,146,6521.59,1
2025-10-07,STR_015,Clothing,81,3591.07,0
2025-12-11,STR_018,Home,188,15300.55,1
2025-02-07,STR_006,Food,90,813.87,0
2025-09-04,STR_017,Home,70,6040.12,0
2025-07-28,STR_003,Clothing,162,7201.4,1
2025-05-21,STR_010,Toys,97,2486.82,0
2025-01-25,STR_012,Electronics,33,4718.04,0
2025-02-23,STR_011,Toys,152,3985.04,1
2025-08-30,STR_009,Toys,89,2337.0,0
2025-12-28,STR_008,Food,44,354.36,0
2025-03-22,STR_020,Electronics,184,25722.84,1
2025-06-03,STR_013,Home,27,2005.07,0
2025-04-09,STR_003,Toys,88,2286.83,0
2025-12-24,STR_001,Electronics,34,4636.21,0
2025-10-03,STR_010,Home,112,9315.57,1
2025-10-26,STR_017,Clothing,182,8749.28,1
2025-08-06,STR_005,Home,36,2709.5,1
2025-11-19,STR_008,Food,30,248.99,1
2025-09-02,STR_016,Electronics,50,7192.45,0
2025-01-20,STR_019,Electronics,96,13276.79,0
2025-07-08,STR_014,Toys,91,2416.67,0
2025-08-22,STR_009,Electronics,65,9901.9,0
2025-04-28,STR_016,Food,82,743.76,0
2025-03-18,STR_002,Electronics,57,8261.46,0
2025-06-05,STR_002,Toys,22,533.55,0
2025-06-04,STR_014,Food,166,1489.21,1
2025-05-17,STR_004,Home,29,2129.54,0
2025-02-16,STR_014,Toys,85,2178.24,0
2025-11-27,STR_008,Food,58,486.19,1
2025-03-21,STR_016,Home,23,1939.26,0
2025-08-03,STR_016,Food,78,717.57,1
2025-04-16,STR_011,Clothing,69,3016.1,0
2025-11-30,STR_012,Home,34,2552.35,0
2025-05-15,STR_020,Electronics,73,10354.15,0
2025-01-10,STR_013,Home,73,5620.02,0
2025-10-14,STR_009,Electronics,148,21777.93,1
2025-04-03,STR_014,Food,59,484.9,0
2025-03-31,STR_002,Toys,79,2136.7,0
2025-11-24,STR_007,Electronics,57,8884.08,0
2025-07-21,STR_020,Home,102,7887.68,1
2025-03-18,STR_015,Toys,186,4673.92,1
2025-06-08,STR_012,Clothing,78,3397.3,0
2025-12-01,STR_019,Electronics,89,13668.34,0
2025-01-13,STR_012,Home,86,6232.03,0
2025-01-23,STR_013,Toys,76,2011.67,0
2025-12-27,STR_013,Clothing,42,1880.95,0
2025-11-24,STR_017,Food,18,148.49,0
2025-05-27,STR_016,Food,50,457.75,0
2025-05-03,STR_001,Clothing,50,2080.76,0
2025-08-18,STR_004,Food,148,1216.78,1
2025-09-24,STR_007,Food,59,542.47,0
2025-11-21,STR_006,Clothing,150,6330.46,1
2025-04-17,STR_012,Clothing,36,1571.28,1
2025-10-26,STR_010,Clothing,49,2385.94,0
2025-10-02,STR_018,Electronics,86,11999.4,1
2025-11-22,STR_017,Electronics,44,7181.86,0
2025-10-09,STR_002,Toys,80,1993.88,0
2025-05-22,STR_016,Clothing,70,2941.47,0
2025-03-19,STR_018,Home,65,5005.63,0
2025-03-01,STR_001,Food,51,461.49,0
2025-04-01,STR_006,Electronics,88,13833.44,1
2025-08-02,STR_007,Food,48,445.37,0
2025-08-23,STR_019,Food,56,438.65,0
2025-04-22,STR_003,Toys,94,2279.98,1
2025-09-19,STR_019,Clothing,42,1751.92,0
2025-05-09,STR_008,Electronics,73,10309.79,0
2025-02-14,STR_004,Food,65,568.73,0
2025-07-05,STR_013,Toys,28,688.63,1
2025-08-04,STR_012,Electronics,70,10455.94,0
2025-10-21,STR_001,Toys,10,250.61,0
2025-04-10,STR_008,Toys,44,1161.87,0
2025-04-21,STR_012,Toys,176,4665.36,1
2025-01-17,STR_009,Electronics,86,13011.56,0
2025-04-08,STR_010,Toys,116,2618.56,1
2025-09-15,STR_013,Food,52,408.76,0
2025-02-15,STR_017,Toys,97,2366.95,0
2025-10-13,STR_015,Toys,32,830.69,0
2025-01-17,STR_011,Clothing,75,3681.82,0
2025-05-26,STR_007,Food,70,561.91,0
2025-06-18,STR_002,Toys,67,1683.83,0
2025-09-16,STR_004,Clothing,55,2352.73,0
2025-06-21,STR_016,Home,45,3865.61,0
2025-03-17,STR_020,Food,64,532.79,0
2025-05-10,STR_008,Toys,71,1603.17,0
2025-07-13,STR_019,Food,48,409.69,1
2025-10-28,STR_008,Electronics,52,7180.51,0
2025-02-23,STR_001,Toys,96,2538.09,0
2025-05-18,STR_018,Electronics,89,13459.06,0
2025-09-16,STR_007,Toys,36,919.98,1
2025-03-03,STR_007,Toys,88,2118.27,0
2025-01-25,STR_010,Clothing,42,1879.03,0
2025-05-08,STR_015,Electronics,72,11390.19,0
2025-04-20,STR_003,Home,69,5879.54,0
2025-11-22,STR_008,Food,98,915.2,0
2025-05-09,STR_005,Electronics,126,17285.06,1
2025-12-07,STR_014,Electronics,90,14123.25,0
2025-05-05,STR_011,Electronics,37,5590.36,0
2025-01-05,STR_010,Clothing,64,3090.33,0
2025-09-27,STR_016,Clothing,78,3577.72,1
2025-10-19,STR_009,Toys,24,655.99,1
2025-09-11,STR_019,Toys,94,2146.87,0
2025-06-01,STR_013,Clothing,34,1379.24,0
2025-09-10,STR_005,Food,48,427.73,0
2025-03-12,STR_014,Home,55,4271.06,0
2025-05-15,STR_016,Electronics,23,3567.29,0
2025-08-13,STR_008,Food,87,784.81,0
2025-10-29,STR_004,Home,52,4380.67,0
2025-07-13,STR_011,Home,102,7558.57,1
2025-03-06,STR_018,Electronics,95,13563.55,0
2025-06-17,STR_009,Toys,15,388.79,0
2025-09-05,STR_013,Clothing,25,1133.77,0
2025-01-27,STR_012,Clothing,99,4449.68,0
2025-03-03,STR_019,Electronics,68,9386.74,0
2025-04-14,STR_007,Clothing,84,3814.64,0
2025-01-23,STR_006,Electronics,99,14291.47,0
2025-08-13,STR_012,Electronics,72,11026.38,0
2025-04-04,STR_002,Toys,166,3836.71,1
2025-10-15,STR_007,Food,54,444.49,0
2025-07-26,STR_013,Home,94,7115.66,0
2025-03-31,STR_005,Clothing,130,5461.69,1
2025-12-09,STR_016,Home,43,3469.0,0
2025-02-06,STR_011,Toys,74,1669.26,0
2025-02-09,STR_011,Food,41,366.08,0
2025-11-25,STR_015,Toys,32,819.16,0
2025-01-31,STR_002,Food,70,543.68,1
2025-05-16,STR_019,Home,28,2441.56,0
2025-06-25,STR_010,Electronics,124,20003.29,1
2025-07-30,STR_020,Clothing,43,1847.36,0
2025-01-01,STR_017,Electronics,45,6766.97,0
2025-02-20,STR_007,Home,34,2594.59,0
2025-08-14,STR_014,Electronics,76,11899.23,0
2025-06-23,STR_011,Clothing,94,4075.19,0
2025-10-12,STR_011,Food,65,551.4,0
2025-10-25,STR_005,Food,59,455.26,0
2025-02-24,STR_010,Clothing,86,3570.17,0
2025-05-04,STR_016,Toys,42,1088.55,0
2025-11-23,STR_001,Clothing,23,1009.43,0
2025-01-10,STR_013,Electronics,24,3683.1,0
2025-05-17,STR_002,Home,24,1984.82,0
2025-09-30,STR_018,Clothing,38,1752.87,0
2025-03-16,STR_006,Clothing,21,953.6,0
2025-06-03,STR_005,Food,41,362.57,0
2025-10-30,STR_014,Clothing,49,2395.79,0
2025-07-16,STR_014,Home,66,5329.71,0
2025-12-11,STR_017,Home,57,4862.19,0
2025-02-28,STR_019,Toys,73,1933.36,0
2025-10-30,STR_013,Food,88,702.5,0
2025-08-19,STR_001,Toys,50,1230.68,0
2025-07-28,STR_007,Home,69,5320.39,0
2025-10-10,STR_011,Food,47,429.69,0
2025-07-05,STR_004,Toys,62,1438.98,1
2025-12-21,STR_012,Clothing,88,3959.28,1
2025-05-15,STR_018,Food,100,843.64,0
2025-03-25,STR_010,Food,184,1520.88,1
2025-05-25,STR_015,Toys,81,2159.1,0
2025-12-27,STR_018,Toys,51,1392.71,0
2025-02-21,STR_008,Clothing,164,7007.06,1
2025-10-30,STR_014,Electronics,69,10670.51,0
2025-05-16,STR_006,Home,88,6369.67,1
2025-09-05,STR_003,Toys,30,735.86,0
2025-08-14,STR_016,Home,66,5416.84,0
2025-03-03,STR_015,Food,63,545.28,0
2025-08-04,STR_002,Food,51,465.65,0
2025-09-07,STR_006,Food,78,721.94,0
2025-09-02,STR_015,Food,15,135.26,0
2025-03-07,STR_016,Clothing,17,827.01,0
2025-09-06,STR_007,Food,36,320.98,0
2025-12-28,STR_004,Toys,97,2644.62,0
2025-04-12,STR_019,Food,184,1431.07,1
2025-09-09,STR_007,Home,27,2035.7,0
2025-09-21,STR_020,Toys,58,1421.33,0
2025-05-24,STR_007,Toys,188,4355.48,1
2025-03-24,STR_001,Electronics,99,13500.84,0
2025-01-08,STR_005,Toys,84,2279.41,0
2025-07-07,STR_010,Food,54,502.69,1
2025-12-10,STR_020,Home,40,2967.95,1
2025-05-08,STR_001,Toys,95,2334.06,0
2025-10-17,STR_015,Electronics,72,9941.12,0
2025-05-02,STR_012,Clothing,30,1383.9,1
2025-07-22,STR_018,Toys,56,1534.99,0
2025-06-27,STR_007,Electronics,87,13619.27,0
2025-04-18,STR_014,Food,14,128.1,0
2025-07-20,STR_009,Electronics,99,13697.46,0
2025-05-04,STR_008,Home,94,7166.6,0
2025-02-13,STR_018,Toys,81,2001.88,0
2025-06-02,STR_010,Home,57,4209.06,0
2025-08-06,STR_018,Food,96,786.03,1
2025-01-21,STR_001,Home,46,3867.4,0
2025-06-21,STR_018,Clothing,42,1704.65,0
2025-08-21,STR_014,Electronics,25,3721.14,0
2025-06-23,STR_012,Clothing,21,976.52,0
2025-02-07,STR_002,Toys,68,1530.8,0
2025-06-20,STR_018,Toys,166,3740.93,1
2025-04-13,STR_020,Food,64,529.93,0
2025-09-04,STR_014,Food,51,406.33,0
2025-10-17,STR_013,Toys,18,468.33,0
2025-07-31,STR_003,Clothing,55,2507.86,0
2025-11-30,STR_013,Electronics,134,18491.47,1
2025-12-16,STR_004,Food,15,124.3,0
2025-09-17,STR_019,Electronics,73,11128.72,0
2025-03-01,STR_011,Food,66,569.71,0
2025-02-23,STR_017,Toys,19,502.47,0
2025-12-25,STR_020,Food,68,592.18,0
2025-03-03,STR_001,Food,166,1421.85,1
2025-09-08,STR_001,Food,78,617.96,0
2025-07-06,STR_017,Food,83,750.8,0
2025-01-16,STR_014,Electronics,71,10037.45,0
2025-04-05,STR_018,Home,63,4981.4,0
2025-07-12,STR_003,Home,61,5163.75,0
2025-01-09,STR_001,Home,200,15450.19,1
2025-04-29,STR_005,Electronics,68,9403.45,0
2025-07-17,STR_019,Home,40,3222.52,0
2025-10-24,STR_009,Toys,90,2194.93,0
2025-05-25,STR_001,Toys,34,809.49,1
2025-05-26,STR_004,Electronics,100,16209.52,1
2025-07-17,STR_002,Food,41,323.4,0
2025-11-18,STR_008,Electronics,89,13787.95,0
2025-09-05,STR_015,Electronics,54,7669.75,1
2025-05-29,STR_006,Home,31,2325.53,0
2025-10-29,STR_018,Toys,168,4574.43,1
2025-04-05,STR_014,Electronics,59,8977.21,0
2025-07-17,STR_005,Toys,64,1503.75,0
2025-07-17,STR_004,Home,55,4136.36,0
2025-03-04,STR_015,Electronics,48,6713.15,1
2025-12-11,STR_005,Home,18,1373.3,0
2025-11-07,STR_015,Home,184,14105.96,1
2025-11-26,STR_009,Home,47,4005.54,0
2025-08-20,STR_017,Food,33,299.61,0
2025-06-10,STR_014,Clothing,97,4694.29,0
2025-08-01,STR_020,Clothing,39,1639.36,0
2025-08-07,STR_017,Home,92,7075.22,0
2025-07-27,STR_018,Clothing,42,1952.51,0
2025-04-02,STR_015,Home,34,2991.66,0
2025-10-11,STR_019,Toys,99,2615.11,0
2025-02-03,STR_016,Electronics,56,7645.94,0
2025-03-11,STR_005,Toys,14,348.44,0
2025-05-28,STR_006,Electronics,30,4087.75,0
2025-02-22,STR_015,Electronics,49,7236.19,0
2025-10-12,STR_012,Toys,95,2252.53,0
2025-06-16,STR_011,Electronics,77,12114.3,0
2025-08-09,STR_004,Clothing,78,3355.88,0
2025-06-15,STR_008,Toys,81,2106.61,0
2025-07-12,STR_016,Clothing,90,3713.96,0
2025-02-07,STR_015,Electronics,61,8403.4,0
2025-12-28,STR_019,Home,64,5597.86,0
2025-05-11,STR_017,Home,96,7122.65,0
2025-09-22,STR_013,Home,86,6219.65,0
2025-09-24,STR_012,Clothing,40,1748.81,0
2025-04-26,STR_010,Toys,33,811.44,0
2025-12-27,STR_014,Food,47,421.57,0
2025-06-24,STR_009,Toys,20,541.18,1
2025-09-14,STR_008,Food,49,442.02,0
2025-02-06,STR_011,Toys,85,2037.48,0
2025-05-01,STR_007,Clothing,11,525.3,0
2025-10-27,STR_020,Home,97,7178.85,0
2025-01-01,STR_015,Electronics,86,13904.9,1
2025-10-09,STR_001,Food,134,1224.95,1
2025-07-12,STR_010,Food,182,1532.88,1
2025-09-04,STR_018,Home,36,3100.09,0
2025-09-09,STR_018,Home,88,6402.66,1
2025-11-19,STR_019,Toys,35,811.28,0
2025-06-06,STR_007,Electronics,160,23848.59,1
2025-09-30,STR_011,Home,83,6459.1,0
2025-04-22,STR_013,Toys,95,2535.84,0
2025-10-03,STR_019,Food,61,489.82,0
2025-08-10,STR_013,Toys,154,3897.5,1
2025-11-15,STR_002,Food,40,353.18,0
2025-06-10,STR_008,Toys,88,2200.2,0
2025-11-22,STR_020,Food,66,518.63,0
2025-08-12,STR_001,Home,74,5529.23,0
2025-04-25,STR_007,Toys,12,276.13,0
2025-03-20,STR_010,Home,54,3959.27,0
2025-01-05,STR_008,Toys,25,686.39,0
2025-02-08,STR_005,Food,35,284.59,0
2025-01-30,STR_006,Electronics,99,15513.75,0
2025-06-29,STR_020,Food,63,512.76,0
2025-03-06,STR_015,Food,19,171.5,0
2025-08-30,STR_019,Food,66,506.1,0
2025-03-23,STR_007,Food,92,809.8,0
2025-08-19,STR_015,Food,15,134.52,0
2025-05-11,STR_002,Food,162,1383.12,1
2025-08-06,STR_018,Toys,47,1064.32,0
2025-08-14,STR_006,Food,75,587.25,0
2025-02-23,STR_007,Toys,91,2373.84,0
2025-06-06,STR_014,Electronics,33,4499.35,0
2025-01-11,STR_010,Toys,136,3684.44,1
2025-05-11,STR_018,Clothing,55,2426.97,0
2025-03-13,STR_002,Toys,142,3695.56,1
2025-10-23,STR_012,Food,192,1518.95,1
2025-03-05,STR_018,Home,30,2530.55,0
2025-02-16,STR_007,Toys,52,1262.27,1
2025-12-06,STR_020,Clothing,93,4471.57,0
2025-10-03,STR_007,Home,38,2980.85,0
2025-03-10,STR_019,Home,89,7790.83,0
2025-12-19,STR_015,Food,29,268.75,0
2025-04-26,STR_005,Toys,61,1561.96,0
2025-02-19,STR_016,Food,39,343.8,0
2025-09-28,STR_003,Home,65,4983.87,0
2025-01-19,STR_018,Home,21,1839.82,0
2025-11-17,STR_002,Clothing,45,2041.63,0
2025-11-30,STR_015,Toys,73,1730.22,0
2025-03-16,STR_002,Electronics,68,9241.45,0
2025-07-05,STR_007,Toys,30,813.39,0
2025-09-16,STR_005,Toys,90,2277.74,0
2026-01-01,STR_016,Food,198,1762.86,1
2025-01-26,STR_004,Food,47,424.35,0
2025-10-28,STR_014,Toys,64,1540.08,1
2025-01-28,STR_003,Clothing,134,6304.59,1
2025-06-27,STR_012,Home,93,7385.63,0
2025-09-16,STR_009,Home,89,7577.46,0
2025-02-08,STR_013,Food,84,783.05,1
2025-01-02,STR_013,Electronics,32,5034.67,0
2025-03-09,STR_013,Food,16,129.22,0
2025-02-26,STR_009,Toys,91,2489.85,0
2025-07-28,STR_007,Food,71,616.17,0
2025-08-27,STR_005,Home,77,6001.87,0
2025-05-18,STR_010,Food,66,608.37,0
2025-02-19,STR_020,Toys,160,3801.78,1
2025-08-15,STR_005,Home,50,4257.42,0
2025-09-22,STR_013,Food,87,676.0,0
2025-06-21,STR_010,Food,17,156.35,0
2025-05-23,STR_017,Food,87,690.01,0
2025-10-15,STR_010,Electronics,26,3669.6,0
2025-07-04,STR_018,Home,20,1729.99,1
2025-10-01,STR_017,Electronics,12,1923.91,0
2025-09-25,STR_001,Clothing,58,2659.43,1
2025-05-07,STR_002,Toys,20,497.33,1
2025-07-08,STR_013,Clothing,33,1517.67,0
2025-08-10,STR_010,Clothing,85,3651.95,0
2025-09-24,STR_016,Toys,57,1531.75,0
2025-07-14,STR_009,Food,61,540.36,0
2025-10-11,STR_007,Home,97,8042.83,0
2025-02-21,STR_017,Toys,78,1854.78,0
2025-10-27,STR_007,Electronics,46,7242.09,0
2025-09-15,STR_019,Home,41,3463.71,0
2025-03-05,STR_009,Home,72,6233.06,0
2025-12-13,STR_010,Home,178,13948.44,1
2025-10-16,STR_019,Clothing,91,4056.66,0
2025-07-17,STR_020,Food,11,88.87,0
2025-11-29,STR_017,Clothing,19,856.82,0
2025-09-21,STR_007,Food,59,520.85,0
2025-03-25,STR_015,Electronics,89,14030.66,0
2025-09-25,STR_018,Food,74,627.93,0
2025-03-02,STR_018,Food,19,174.7,0
2025-12-23,STR_005,Clothing,138,6665.61,1
2026-01-01,STR_020,Food,30,241.69,0
2025-02-08,STR_008,Electronics,166,26373.48,1
2025-12-01,STR_002,Food,19,173.58,0
2025-11-25,STR_004,Home,25,2007.12,0
2025-12-08,STR_019,Electronics,52,8004.48,0
2025-04-26,STR_017,Food,89,827.96,0
2025-02-09,STR_020,Electronics,25,3530.07,0
2025-11-02,STR_018,Electronics,94,13822.4,1
2025-07-01,STR_012,Home,44,3419.93,1
2025-09-27,STR_018,Food,71,574.07,0
2025-08-11,STR_018,Electronics,73,10272.76,0
2025-12-18,STR_013,Clothing,138,6340.92,1
2025-05-15,STR_019,Electronics,36,5720.03,0
2025-01-05,STR_019,Toys,33,790.85,0
2025-05-03,STR_004,Clothing,32,1339.89,0
2025-11-23,STR_016,Electronics,32,4752.32,0
2025-05-06,STR_016,Toys,47,1104.0,0
2025-04-27,STR_014,Electronics,64,8870.3,0
2025-12-05,STR_018,Toys,55,1296.23,0
2025-02-23,STR_020,Toys,28,713.18,0
2025-07-09,STR_006,Toys,91,2091.61,0
2025-09-19,STR_002,Clothing,98,4191.72,0
2025-06-16,STR_008,Toys,35,867.46,0
2025-06-03,STR_017,Toys,96,2633.25,1
2025-12-11,STR_003,Home,122,9174.02,1
2025-02-18,STR_010,Home,67,5361.06,0
2025-08-15,STR_001,Clothing,100,4160.55,0
2025-11-02,STR_005,Food,158,1404.3,1
2025-10-06,STR_001,Clothing,53,2459.31,0
2025-09-11,STR_003,Toys,108,2868.29,1
2025-04-11,STR_011,Clothing,72,3360.54,1
2025-03-26,STR_007,Toys,80,2124.45,0
2025-08-30,STR_018,Home,194,14499.83,1
2025-03-06,STR_010,Home,50,3727.73,0
2025-04-03,STR_018,Electronics,41,6027.22,0
2025-11-18,STR_002,Clothing,77,3284.56,0
2025-08-17,STR_012,Electronics,88,12025.01,0
2025-08-20,STR_016,Food,67,559.73,0
2025-02-22,STR_004,Toys,156,4174.05,1
2025-05-03,STR_001,Electronics,25,3659.2,0
2025-03-09,STR_016,Electronics,41,6113.58,0
2025-03-23,STR_019,Electronics,84,12778.12,0
2025-02-27,STR_001,Electronics,12,1771.58,0
2025-08-15,STR_004,Food,84,658.6,0
2025-04-23,STR_011,Electronics,58,9236.41,0
2025-08-07,STR_012,Toys,31,755.58,0
2025-07-28,STR_014,Food,88,695.45,0
2025-01-03,STR_008,Food,37,343.65,0
2025-11-05,STR_011,Electronics,82,11136.11,0
2025-09-11,STR_009,Food,14,111.69,0
2025-05-09,STR_009,Food,92,774.45,0
2025-01-02,STR_011,Food,76,649.0,0
2025-09-24,STR_020,Clothing,91,4008.2,0
2025-05-07,STR_001,Food,72,587.63,1
2025-06-03,STR_004,Food,25,222.92,0
2025-05-30,STR_008,Home,79,6474.62,0
2025-03-15,STR_006,Food,30,235.14,1
2025-07-27,STR_012,Home,19,1599.42,0
2025-02-15,STR_003,Toys,86,2211.85,0
2025-11-20,STR_010,Electronics,50,8095.59,0
2025-01-10,STR_008,Home,16,1252.67,0
2025-11-08,STR_006,Home,142,11810.39,1
2025-12-18,STR_003,Electronics,12,1768.82,0
2025-03-09,STR_010,Electronics,84,13172.62,0
2025-08-30,STR_017,Food,52,484.41,1
2025-08-05,STR_001,Home,19,1610.84,0
2025-06-07,STR_010,Electronics,120,18937.09,1
2025-09-13,STR_006,Electronics,130,20107.7,1
2025-01-21,STR_020,Clothing,88,4234.23,1
2025-07-31,STR_004,Clothing,25,1039.17,0
2025-03-02,STR_017,Home,38,3327.63,1
2025-10-10,STR_016,Toys,36,931.54,0
2025-01-05,STR_012,Home,95,8300.31,0
2025-02-17,STR_006,Clothing,132,5420.18,1
2025-08-14,STR_014,Home,66,5647.76,0
2025-07-21,STR_017,Toys,46,1115.49,0
2025-08-04,STR_018,Home,100,8287.74,0
2025-10-16,STR_011,Food,40,369.56,0
2025-05-26,STR_007,Food,28,217.29,0
2025-07-12,STR_007,Clothing,23,1082.41,0
2025-06-13,STR_014,Toys,42,1062.44,0
2025-04-02,STR_005,Electronics,22,3401.96,1
2025-12-25,STR_006,Clothing,70,3452.64,0
2025-02-18,STR_016,Electronics,52,8064.24,0
2025-11-08,STR_017,Toys,92,2115.3,0
2025-10-13,STR_014,Electronics,29,3990.8,0
2025-08-23,STR_016,Clothing,10,456.93,0
2025-12-08,STR_010,Clothing,70,2998.42,0
2025-07-06,STR_013,Electronics,46,7546.5,1
2025-07-11,STR_013,Clothing,47,2148.64,0
2025-01-28,STR_017,Home,80,6492.28,0
2025-07-05,STR_019,Home,17,1485.28,0
2025-12-13,STR_008,Electronics,43,6585.64,0
2025-10-12,STR_018,Electronics,32,4375.21,0
2025-02-10,STR_014,Electronics,20,3250.24,0
2025-07-28,STR_018,Clothing,89,4397.04,0
2025-03-10,STR_012,Electronics,59,8309.7,0
2025-09-22,STR_001,Clothing,180,7835.27,1
2025-02-24,STR_020,Electronics,168,23915.69,1
2025-11-05,STR_003,Toys,166,4338.14,1
2025-10-08,STR_012,Food,85,730.12,0
2025-07-21,STR_016,Electronics,49,7815.89,0
2025-09-17,STR_012,Toys,88,2382.09,0
2025-03-13,STR_011,Clothing,27,1112.24,0
2025-06-07,STR_006,Clothing,59,2918.81,0
2025-06-28,STR_020,Home,182,15651.36,1
2025-07-18,STR_015,Toys,35,819.78,0
2025-05-14,STR_001,Toys,14,342.18,0
2025-10-11,STR_008,Home,32,2513.91,0
2025-11-06,STR_019,Clothing,83,3944.52,0
2025-06-14,STR_012,Home,108,7802.66,1
2025-10-29,STR_015,Food,31,242.71,0
2025-02-19,STR_019,Home,30,2329.3,0
2025-01-31,STR_007,Food,96,772.03,0
2025-03-17,STR_003,Food,34,265.12,0
2025-07-27,STR_013,Food,52,443.82,1
2025-04-22,STR_020,Clothing,29,1294.36,0
2025-07-25,STR_012,Electronics,93,13666.18,0
2025-01-13,STR_012,Food,42,329.0,1
2025-03-21,STR_019,Clothing,97,4644.86,0
2025-07-20,STR_008,Electronics,33,4806.92,0
2025-01-22,STR_008,Electronics,56,8824.38,1
2025-10-01,STR_011,Toys,162,4081.89,1
2025-09-17,STR_020,Clothing,19,783.11,0
2025-09-25,STR_019,Clothing,55,2613.59,0
2025-03-11,STR_010,Toys,30,738.68,0
